Sno,Accountid,score,Dec,Jan,Feb,Mar,Apr,May
9105,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9106,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9107,1.00601E+11,50,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9108,1.006E+11,25,OTR,NonOTR,OTR,Default,Default,Default
9109,1.006E+11,42,NonOTR,NonOTR,NonOTR,Default,Default,Default
9110,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9111,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9112,1.006E+11,82,Default,Default,Default,Default,Default,Default
9113,1.00601E+11,79,OTR,OTR,Default,Default,Default,Default
9114,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9115,1.006E+11,66,OTR,NonOTR,OTR,Default,Default,Default
9116,1.006E+11,42,OTR,NonOTR,NonOTR,Default,Default,Default
9117,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9118,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9119,1.006E+11,86,OTR,NonOTR,NonOTR,Default,Default,Default
9120,1.006E+11,89,NonOTR,NonOTR,NonOTR,Default,Default,Default
9121,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9122,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9123,1.006E+11,70,NonOTR,OTR,NonOTR,Default,Default,Default
9124,1.00601E+11,49,OTR,Default,Default,Default,Default,Default
9125,1.006E+11,57,NonOTR,OTR,NonOTR,Default,Default,Default
9126,1.00601E+11,53,OTR,Default,Default,Default,Default,Default
9127,1.006E+11,69,Default,Default,Default,Default,Default,Default
9128,1.006E+11,84,NonOTR,Default,Default,Default,Default,Default
9129,1.00601E+11,57,OTR,OTR,NonOTR,NonOTR,Default,Default
9130,1.006E+11,53,Default,Default,Default,Default,Default,Default
9131,1.006E+11,77,NonOTR,OTR,OTR,Default,Default,Default
9132,1.006E+11,87,Default,Default,Default,Default,Default,Default
9133,1.006E+11,30,OTR,NonOTR,OTR,OTR,OTR,OTR
9134,1.006E+11,31,OTR,NonOTR,OTR,OTR,OTR,OTR
9135,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9136,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9137,1.006E+11,68,NonOTR,NonOTR,NonOTR,Default,Default,Default
9138,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9139,1.006E+11,88,Default,Default,Default,Default,Default,Default
9140,1.006E+11,64,Default,Default,Default,Default,Default,Default
9141,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9142,1.006E+11,84,NonOTR,NonOTR,NonOTR,Default,Default,Default
9143,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9144,1.006E+11,61,OTR,OTR,NonOTR,OTR,OTR,OTR
9145,1.006E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9146,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9147,1.006E+11,77,NonOTR,NonOTR,Default,Default,Default,Default
9148,1.006E+11,47,NonOTR,NonOTR,OTR,OTR,OTR,OTR
9149,1.006E+11,36,OTR,NonOTR,OTR,Default,Default,Default
9150,1.006E+11,33,OTR,NonOTR,OTR,Default,Default,Default
9151,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9152,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9153,1.006E+11,54,NonOTR,NonOTR,OTR,OTR,OTR,OTR
9154,1.006E+11,72,NonOTR,NonOTR,NonOTR,Default,Default,Default
9155,1.006E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
9156,1.00601E+11,65,OTR,OTR,OTR,OTR,OTR,OTR
9157,1.006E+11,77,NonOTR,NonOTR,NonOTR,Default,Default,Default
9158,1.006E+11,71,NonOTR,NonOTR,NonOTR,Default,Default,Default
9159,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9160,1.006E+11,83,NonOTR,OTR,NonOTR,Default,Default,Default
9161,1.00601E+11,61,NonOTR,OTR,NonOTR,OTR,NonOTR,OTR
9162,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9163,1.006E+11,48,Default,Default,Default,Default,Default,Default
9164,1.006E+11,23,OTR,OTR,OTR,Default,Default,Default
9165,1.006E+11,72,NonOTR,NonOTR,OTR,OTR,OTR,OTR
9166,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9167,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9168,1.006E+11,60,NonOTR,NonOTR,OTR,OTR,OTR,OTR
9169,1.00601E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9170,1.006E+11,71,NonOTR,NonOTR,NonOTR,Default,Default,Default
9171,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9172,1.006E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9173,1.006E+11,65,Default,Default,Default,Default,Default,Default
9174,1.006E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9175,1.006E+11,51,OTR,OTR,NonOTR,Default,Default,Default
9176,1.006E+11,67,OTR,OTR,Default,Default,Default,Default
9177,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9178,1.00601E+11,77,Default,Default,Default,Default,Default,Default
9179,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9180,1.006E+11,72,OTR,OTR,OTR,NonOTR,Default,Default
9181,1.006E+11,82,Default,Default,Default,Default,Default,Default
9182,1.006E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9183,1.006E+11,58,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9184,1.006E+11,51,OTR,NonOTR,OTR,Default,Default,Default
9185,1.006E+11,52,Default,Default,Default,Default,Default,Default
9186,1.006E+11,54,OTR,NonOTR,OTR,Default,Default,Default
9187,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9188,1.006E+11,44,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9189,1.006E+11,87,NonOTR,OTR,NonOTR,Default,Default,Default
9190,1.006E+11,68,NonOTR,NonOTR,NonOTR,Default,Default,Default
9191,1.006E+11,77,NonOTR,NonOTR,NonOTR,Default,Default,Default
9192,1.00601E+11,52,OTR,OTR,NonOTR,Default,Default,Default
9193,1.006E+11,62,Default,Default,Default,Default,Default,Default
9194,1.006E+11,83,NonOTR,NonOTR,Default,Default,Default,Default
9195,1.00601E+11,85,Default,Default,Default,Default,Default,Default
9196,1.006E+11,76,NonOTR,Default,Default,Default,Default,Default
9197,1.006E+11,39,Default,Default,Default,Default,Default,Default
9198,1.006E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
9199,1.00601E+11,24,Default,Default,Default,Default,Default,Default
9200,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9201,1.006E+11,26,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9202,1.006E+11,83,NonOTR,OTR,NonOTR,Default,Default,Default
9203,1.006E+11,89,NonOTR,OTR,NonOTR,Default,Default,Default
9204,1.006E+11,62,OTR,OTR,OTR,Default,Default,Default
9205,1.006E+11,83,NonOTR,NonOTR,OTR,OTR,OTR,OTR
9206,1.006E+11,80,Default,Default,Default,Default,Default,Default
9207,1.006E+11,64,OTR,OTR,OTR,Default,Default,Default
9208,1.006E+11,41,Default,Default,Default,Default,Default,Default
9209,1.006E+11,89,Default,Default,Default,Default,Default,Default
9210,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9211,1.006E+11,49,OTR,OTR,OTR,NonOTR,Default,Default
9212,1.006E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9213,1.006E+11,60,OTR,OTR,OTR,OTR,Default,Default
9214,1.006E+11,68,OTR,Default,Default,Default,Default,Default
9215,1.006E+11,88,OTR,NonOTR,OTR,OTR,Default,Default
9216,1.006E+11,61,Default,Default,Default,Default,Default,Default
9217,1.006E+11,43,OTR,OTR,NonOTR,NonOTR,Default,Default
9218,1.006E+11,75,OTR,OTR,NonOTR,NonOTR,Default,Default
9219,1.006E+11,62,OTR,OTR,NonOTR,NonOTR,Default,Default
9220,1.006E+11,35,OTR,NonOTR,OTR,NonOTR,Default,Default
9221,1.006E+11,49,Default,Default,Default,Default,Default,Default
9222,1.006E+11,68,Default,Default,Default,Default,Default,Default
9223,1.00601E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9224,1.006E+11,89,NonOTR,NonOTR,OTR,OTR,Default,Default
9225,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9226,1.006E+11,55,OTR,OTR,OTR,OTR,Default,Default
9227,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9228,1.006E+11,22,OTR,OTR,OTR,NonOTR,Default,Default
9229,1.006E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9230,1.006E+11,65,NonOTR,OTR,Default,Default,Default,Default
9231,1.00601E+11,63,NonOTR,OTR,Default,Default,Default,Default
9232,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9233,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9234,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9235,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9236,1.006E+11,53,OTR,OTR,NonOTR,Default,Default,Default
9237,1.006E+11,38,OTR,OTR,NonOTR,Default,Default,Default
9238,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9239,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9240,1.006E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9241,1.00601E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9242,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9243,1.006E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9244,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9245,1.006E+11,90,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9246,1.006E+11,72,OTR,NonOTR,NonOTR,OTR,OTR,OTR
9247,1.006E+11,43,OTR,OTR,NonOTR,NonOTR,Default,Default
9248,1.006E+11,87,OTR,NonOTR,NonOTR,OTR,OTR,OTR
9249,1.006E+11,65,NonOTR,NonOTR,Default,Default,Default,Default
9250,1.006E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9251,1.006E+11,87,NonOTR,NonOTR,OTR,OTR,Default,Default
9252,1.006E+11,70,Default,Default,Default,Default,Default,Default
9253,1.006E+11,80,NonOTR,OTR,OTR,OTR,Default,Default
9254,1.006E+11,27,OTR,OTR,OTR,NonOTR,Default,Default
9255,1.006E+11,61,NonOTR,NonOTR,OTR,OTR,Default,Default
9256,1.006E+11,72,OTR,NonOTR,OTR,OTR,OTR,OTR
9257,1.006E+11,73,OTR,NonOTR,OTR,OTR,OTR,OTR
9258,1.006E+11,43,OTR,NonOTR,OTR,OTR,OTR,OTR
9259,1.00601E+11,58,OTR,NonOTR,NonOTR,OTR,OTR,NonOTR
9260,1.006E+11,46,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9261,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9262,1.006E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9263,1.006E+11,47,NonOTR,OTR,OTR,OTR,OTR,OTR
9264,1.00601E+11,66,NonOTR,OTR,NonOTR,OTR,OTR,OTR
9265,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9266,1.006E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9267,1.006E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9268,1.00601E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9269,1.006E+11,69,NonOTR,NonOTR,OTR,OTR,Default,Default
9270,1.006E+11,67,OTR,OTR,OTR,OTR,Default,Default
9271,1.006E+11,67,OTR,NonOTR,Default,Default,Default,Default
9272,1.006E+11,41,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9273,1.006E+11,42,Default,Default,Default,Default,Default,Default
9274,1.006E+11,56,NonOTR,NonOTR,OTR,NonOTR,NonOTR,NonOTR
9275,1.006E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9276,1.006E+11,77,OTR,OTR,OTR,Default,Default,Default
9277,1.006E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9278,1.00601E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9279,1.006E+11,58,OTR,NonOTR,OTR,NonOTR,Default,Default
9280,1.006E+11,64,OTR,NonOTR,Default,Default,Default,Default
9281,1.006E+11,69,OTR,NonOTR,OTR,NonOTR,OTR,OTR
9282,1.006E+11,41,NonOTR,OTR,OTR,OTR,OTR,OTR
9283,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9284,1.006E+11,49,OTR,OTR,NonOTR,Default,Default,Default
9285,1.006E+11,54,OTR,NonOTR,OTR,NonOTR,Default,Default
9286,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9287,1.006E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9288,1.006E+11,50,OTR,NonOTR,OTR,OTR,OTR,OTR
9289,1.006E+11,48,OTR,NonOTR,OTR,OTR,Default,Default
9290,1.006E+11,55,OTR,NonOTR,OTR,OTR,Default,Default
9291,1.006E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9292,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9293,1.006E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9294,1.006E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9295,1.006E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9296,1.006E+11,33,OTR,OTR,OTR,OTR,Default,Default
9297,1.00601E+11,39,OTR,OTR,NonOTR,OTR,OTR,Default
9298,1.006E+11,43,OTR,OTR,OTR,OTR,Default,Default
9299,1.006E+11,62,NonOTR,NonOTR,NonOTR,OTR,Default,Default
9300,1.006E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9301,1.006E+11,54,NonOTR,NonOTR,NonOTR,OTR,Default,Default
9302,1.006E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9303,1.006E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9304,1.006E+11,68,OTR,OTR,OTR,NonOTR,Default,Default
9305,1.006E+11,52,NonOTR,NonOTR,OTR,NonOTR,NonOTR,NonOTR
9306,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9307,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9308,1.006E+11,49,NonOTR,OTR,OTR,OTR,Default,Default
9309,1.00601E+11,62,OTR,OTR,Default,Default,Default,Default
9310,1.006E+11,44,OTR,OTR,OTR,NonOTR,Default,Default
9311,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9312,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9313,1.00601E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9314,1.006E+11,46,OTR,OTR,OTR,NonOTR,Default,Default
9315,1.006E+11,53,OTR,OTR,OTR,NonOTR,Default,Default
9316,1.006E+11,60,NonOTR,NonOTR,NonOTR,OTR,Default,Default
9317,1.006E+11,83,NonOTR,NonOTR,OTR,OTR,Default,Default
9318,1.006E+11,63,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9319,1.006E+11,48,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9320,1.006E+11,74,NonOTR,NonOTR,OTR,OTR,Default,Default
9321,1.00601E+11,77,NonOTR,NonOTR,NonOTR,Default,Default,Default
9322,1.006E+11,70,NonOTR,NonOTR,NonOTR,Default,Default,Default
9323,1.006E+11,65,Default,Default,Default,Default,Default,Default
9324,1.006E+11,36,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9325,1.006E+11,30,NonOTR,NonOTR,OTR,NonOTR,Default,Default
9326,1.006E+11,26,NonOTR,NonOTR,OTR,NonOTR,Default,Default
9327,1.006E+11,26,NonOTR,OTR,OTR,Default,Default,Default
9328,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9329,1.006E+11,44,OTR,NonOTR,OTR,NonOTR,OTR,OTR
9330,1.006E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9331,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9332,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9333,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9334,1.006E+11,79,NonOTR,OTR,OTR,OTR,OTR,OTR
9335,1.006E+11,49,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9336,1.006E+11,58,NonOTR,OTR,NonOTR,Default,Default,Default
9337,1.006E+11,34,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9338,1.006E+11,58,OTR,OTR,NonOTR,NonOTR,Default,Default
9339,1.006E+11,49,OTR,OTR,NonOTR,NonOTR,Default,Default
9340,1.006E+11,67,NonOTR,OTR,NonOTR,OTR,OTR,OTR
9341,1.006E+11,44,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9342,1.006E+11,87,NonOTR,OTR,NonOTR,NonOTR,Default,Default
9343,1.006E+11,14,OTR,OTR,NonOTR,NonOTR,Default,Default
9344,1.006E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9345,1.006E+11,35,Default,Default,Default,Default,Default,Default
9346,1.006E+11,42,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9347,1.006E+11,61,OTR,OTR,OTR,Default,Default,Default
9348,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9349,1.00601E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9350,1.006E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9351,1.006E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9352,1.006E+11,59,OTR,OTR,NonOTR,NonOTR,Default,Default
9353,1.006E+11,61,NonOTR,NonOTR,NonOTR,OTR,NonOTR,OTR
9354,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9355,1.006E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9356,1.006E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9357,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9358,1.006E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9359,1.006E+11,62,NonOTR,Default,Default,Default,Default,Default
9360,1.006E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9361,1.006E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9362,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9363,1.006E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9364,1.006E+11,27,OTR,OTR,NonOTR,OTR,Default,Default
9365,1.006E+11,70,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9366,1.006E+11,51,Default,Default,Default,Default,Default,Default
9367,1.006E+11,85,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9368,1.006E+11,70,NonOTR,Default,Default,Default,Default,Default
9369,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9370,1.00601E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9371,1.00601E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9372,1.006E+11,90,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9373,1.006E+11,25,OTR,OTR,NonOTR,OTR,Default,Default
9374,1.006E+11,41,OTR,OTR,NonOTR,OTR,Default,Default
9375,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9376,1.006E+11,25,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9377,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9378,1.00601E+11,74,Default,Default,Default,Default,Default,Default
9379,1.006E+11,49,OTR,OTR,NonOTR,NonOTR,Default,Default
9380,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9381,1.006E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9382,1.006E+11,25,NonOTR,NonOTR,NonOTR,OTR,NonOTR,Default
9383,1.006E+11,48,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9384,1.00601E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9385,1.00601E+11,77,Default,Default,Default,Default,Default,Default
9386,1.006E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9387,1.006E+11,67,OTR,OTR,NonOTR,OTR,NonOTR,Default
9388,1.006E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9389,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9390,1.006E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9391,1.006E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9392,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9393,1.006E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9394,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,OTR,Default
9395,1.006E+11,53,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9396,1.006E+11,75,OTR,OTR,NonOTR,OTR,OTR,Default
9397,1.006E+11,44,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9398,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9399,1.006E+11,28,OTR,OTR,NonOTR,OTR,NonOTR,Default
9400,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9401,1.006E+11,47,Default,Default,Default,Default,Default,Default
9402,1.006E+11,81,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9403,1.006E+11,53,OTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9404,1.006E+11,63,NonOTR,Default,Default,Default,Default,Default
9405,1.00601E+11,75,Default,Default,Default,Default,Default,Default
9406,1.006E+11,72,OTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9407,1.006E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9408,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9409,1.006E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9410,1.006E+11,56,OTR,OTR,NonOTR,OTR,NonOTR,Default
9411,1.006E+11,39,OTR,OTR,OTR,Default,Default,Default
9412,1.00601E+11,49,OTR,OTR,OTR,Default,Default,Default
9413,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9414,1.006E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9415,1.006E+11,64,Default,Default,Default,Default,Default,Default
9416,1.006E+11,90,Default,Default,Default,Default,Default,Default
9417,1.00601E+11,83,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9418,1.00601E+11,85,Default,Default,Default,Default,Default,Default
9419,1.006E+11,33,NonOTR,OTR,NonOTR,OTR,NonOTR,Default
9420,1.006E+11,65,NonOTR,OTR,NonOTR,OTR,NonOTR,Default
9421,1.006E+11,56,OTR,NonOTR,NonOTR,OTR,Default,Default
9422,1.006E+11,78,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9423,1.006E+11,56,OTR,OTR,Default,Default,Default,Default
9424,1.006E+11,84,Default,Default,Default,Default,Default,Default
9425,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9426,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9427,1.006E+11,64,NonOTR,NonOTR,NonOTR,OTR,NonOTR,Default
9428,1.006E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9429,1.006E+11,64,OTR,OTR,NonOTR,NonOTR,NonOTR,OTR
9430,1.006E+11,56,OTR,OTR,OTR,OTR,OTR,OTR
9431,1.006E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9432,1.00601E+11,46,OTR,OTR,NonOTR,Default,Default,Default
9433,1.006E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9434,1.00601E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9435,1.006E+11,72,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9436,1.006E+11,60,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9437,1.006E+11,48,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9438,1.006E+11,58,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9439,1.006E+11,35,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9440,1.006E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9441,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9442,1.006E+11,69,NonOTR,Default,Default,Default,Default,Default
9443,1.00601E+11,74,NonOTR,Default,Default,Default,Default,Default
9444,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9445,1.006E+11,30,Default,Default,Default,Default,Default,Default
9446,1.006E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
